Date,Product_ID,Portfolio_ID,Transaction_Type,Units,Cumulative_Quantity
2017-04-14,1046679,4378,SELL,4567704.0,0.0
2021-06-30,1046679,4378,BUY,9347188.0,9347188.0
2021-11-01,1046679,4378,SELL,9347188.0,0.0
2023-05-31,1046679,4378,BUY,122768098.0,122768098.0
2023-12-01,1046679,4378,SELL,122768098.0,0.0
2024-05-01,1046679,4378,BUY,57225119.0,57225119.0
2025-01-20,1046679,4378,SELL,57225119.0,0.0
2023-05-31,1046679,4381,BUY,50028325.0,50028325.0
2023-12-01,1046679,4381,SELL,50028325.0,0.0
2024-04-30,1046679,4381,SELL,158230600.0,0.0
2024-04-30,1046679,4381,BUY,23319387.47,23319387.47
2024-05-01,1046679,4381,BUY,158230600.0,181549987.47
2025-01-20,1046679,4381,SELL,23319387.0,158230600.47
2017-02-28,1046685,4378,BUY,2314177.0,2314177.0
2017-05-15,1046685,4378,SELL,2314177.0,0.0
2017-12-01,1046686,4378,BUY,735641.0,735641.0
2018-08-31,1046686,4378,SELL,735641.0,0.0
2024-05-01,1046695,4227,BUY,491.0,491.0
2025-03-21,1046695,4227,BUY,9609.0,10100.0
2025-03-21,1046695,4377,BUY,25.0,25.0
2020-07-15,1046699,4378,BUY,135018.0,135018.0
2023-04-01,1046699,4378,BUY,195981.0,330999.0
2024-05-01,1046699,4378,SELL,330999.0,0.0
2023-04-01,1046699,4381,BUY,135018.0,135018.0
2024-05-01,1046699,4381,SELL,135018.0,0.0
2023-04-01,1046699,4385,BUY,135018.0,135018.0
2024-05-01,1046699,4385,SELL,135018.0,0.0
2019-09-02,1046701,4378,BUY,3421263.0,3421263.0
2023-03-31,1046701,4378,SELL,3421263.0,0.0
2018-08-31,1046704,4378,BUY,140473.0,140473.0
2023-04-01,1046704,4378,BUY,203899.0,344372.0
2025-01-20,1046704,4378,SELL,344372.0,0.0
2023-04-01,1046704,4381,BUY,140473.0,140473.0
2025-01-20,1046704,4381,SELL,140473.0,0.0
2018-08-31,1046709,4378,BUY,4497704.0,4497704.0
2018-11-01,1046709,4378,SELL,4497704.0,0.0
2021-04-01,1046709,4378,BUY,1163956.0,1163956.0
2023-03-31,1046709,4378,SELL,1163956.0,0.0
2023-04-01,1046709,4378,BUY,2853456.0,2853456.0
2025-01-20,1046709,4378,SELL,2853456.0,0.0
2023-04-01,1046709,4381,BUY,1163956.0,1163956.0
2025-01-20,1046709,4381,SELL,1163956.0,0.0
2023-04-01,1046709,4385,BUY,1163956.0,1163956.0
2025-01-20,1046709,4385,SELL,1163956.0,0.0
2020-03-31,1046717,4227,BUY,9960.0,9960.0
2025-03-21,1046717,4227,SELL,9960.0,0.0
2021-05-17,1046722,4227,BUY,4121.0,4121.0
2021-11-01,1046722,4227,SELL,4121.0,0.0
2021-07-16,1046724,4378,BUY,325399.0,325399.0
2023-04-01,1046724,4378,BUY,472322.0,797721.0
2024-06-03,1046724,4378,SELL,797721.0,0.0
2023-04-01,1046724,4381,BUY,325399.0,325399.0
2024-06-03,1046724,4381,SELL,325399.0,0.0
2020-03-31,1046735,4227,BUY,11373.0,11373.0
2021-04-30,1046735,4227,SELL,11373.0,0.0
2021-11-01,1046735,4227,BUY,7493.0,7493.0
2025-03-21,1046735,4227,SELL,7493.0,0.0
2020-03-31,1046736,4227,BUY,769.0,769.0
2021-04-01,1046736,4227,SELL,769.0,0.0
2025-03-21,1046736,4227,BUY,18177.0,18177.0
2025-03-21,1046736,4377,BUY,45.0,45.0
2025-03-21,1046737,4227,BUY,51704.0,51704.0
2025-03-21,1046737,4377,BUY,128.0,128.0
2020-03-31,1046740,4227,BUY,5456.0,5456.0
2021-02-15,1046740,4227,SELL,5456.0,0.0
2021-04-01,1046749,4227,BUY,598.0,598.0
2024-05-01,1046749,4227,SELL,598.0,0.0
2025-03-21,1046749,4227,BUY,15350.0,15350.0
2025-03-21,1046749,4377,BUY,38.0,38.0
2025-03-26,1046776,4376,BUY,2.0,2.0
2021-06-30,1046776,4379,BUY,6937.0,6937.0
2022-10-18,1046776,4379,SELL,6937.0,0.0
2021-06-29,1046776,4383,BUY,6937.0,6937.0
2022-10-18,1046776,4383,SELL,6937.0,0.0
2025-03-26,1046776,4383,BUY,143434.0,143434.0
2021-11-15,1046827,4378,BUY,283623.0,283623.0
2021-12-31,1046827,4378,SELL,283623.0,0.0
2025-01-20,1046853,4375,BUY,1000.0,1000.0
2025-01-20,1046853,4378,BUY,1601391.0,1601391.0
2025-01-20,1046853,4381,BUY,663380.0,663380.0
2025-01-20,1046853,4385,BUY,663380.0,663380.0
2024-05-02,1047000,4383,BUY,120344.0,120344.0
2025-03-26,1047000,4383,SELL,120344.0,0.0
2022-07-15,1048278,4383,BUY,482570.0,482570.0
2025-03-26,1048278,4383,SELL,482570.0,0.0
2025-03-26,1048389,4376,BUY,2.0,2.0
2025-03-26,1048389,4383,BUY,143434.0,143434.0
2021-06-29,1048427,4383,BUY,11.0,11.0
2025-03-26,1048427,4383,SELL,11.0,0.0
2021-06-29,1048430,4383,BUY,105813.0,105813.0
2025-03-26,1048430,4383,SELL,105813.0,0.0
2022-07-15,1048432,4383,BUY,2280660.0,2280660.0
2025-03-26,1048432,4383,SELL,2280660.0,0.0
2021-06-30,1048434,4379,BUY,1290738.0,1290738.0
2024-05-02,1048434,4379,SELL,1290738.0,0.0
2021-06-29,1048434,4383,BUY,1290738.0,1290738.0
2024-05-02,1048434,4383,SELL,1290738.0,0.0
2021-06-30,1048696,4379,BUY,591295.0,591295.0
2022-07-15,1048696,4379,SELL,591295.0,0.0
2021-06-29,1048696,4383,BUY,591295.0,591295.0
2022-07-15,1048696,4383,SELL,591295.0,0.0
2022-09-29,1048725,4379,BUY,26091.0,26091.0
2025-01-21,1048725,4379,SELL,26091.0,0.0
2022-09-29,1048725,4383,BUY,26091.0,26091.0
2025-03-26,1048725,4383,SELL,26091.0,0.0
2021-06-29,1048741,4383,BUY,2819667.0,2819667.0
2025-03-26,1048741,4383,SELL,2819667.0,0.0
2020-03-31,1048754,4227,BUY,2584.0,2584.0
2021-08-13,1048754,4227,SELL,2584.0,0.0
2021-06-30,1048785,4379,BUY,2220666.0,2220666.0
2022-09-29,1048785,4379,SELL,2220666.0,0.0
2021-06-29,1048785,4383,BUY,2220666.0,2220666.0
2022-09-29,1048785,4383,SELL,2220666.0,0.0
2025-01-21,1050416,4368,BUY,34.0,34.0
2025-01-21,1050416,4379,BUY,243141.0,243141.0
2025-01-21,1050422,4368,BUY,64.0,64.0
2025-01-21,1050422,4379,BUY,457676.0,457676.0
2024-06-03,1050428,4379,BUY,49201.0,49201.0
2025-01-21,1050428,4379,SELL,49201.0,0.0
2024-06-03,1050428,4383,BUY,49201.0,49201.0
2025-03-26,1050428,4383,SELL,49201.0,0.0
2025-01-21,1050432,4368,BUY,11.0,11.0
2025-01-21,1050432,4379,BUY,78663.0,78663.0
2024-06-03,1050438,4379,BUY,172642.0,172642.0
2025-01-21,1050438,4379,SELL,172642.0,0.0
2024-06-03,1050438,4383,BUY,172642.0,172642.0
2025-03-26,1050438,4383,SELL,172642.0,0.0
2021-06-30,1050440,4379,BUY,9080.0,9080.0
2022-07-15,1050440,4379,SELL,9080.0,0.0
2021-06-29,1050440,4383,BUY,9080.0,9080.0
2022-07-15,1050440,4383,SELL,9080.0,0.0
2024-05-02,1050442,4379,BUY,1483352.0,1483352.0
2025-01-21,1050442,4379,SELL,1483352.0,0.0
2024-05-02,1050442,4383,BUY,1483352.0,1483352.0
2025-03-26,1050442,4383,SELL,1483352.0,0.0
2025-01-21,1050443,4368,BUY,19.0,19.0
2022-07-15,1050443,4379,BUY,502125.0,502125.0
2025-01-21,1050443,4379,SELL,374535.0,127590.0
2022-07-15,1050443,4383,BUY,502125.0,502125.0
2025-03-26,1050443,4383,SELL,502125.0,0.0
2022-07-15,1050446,4379,BUY,54486.0,54486.0
2024-06-03,1050446,4379,SELL,54486.0,0.0
2022-07-15,1050446,4383,BUY,54486.0,54486.0
2024-06-03,1050446,4383,SELL,54486.0,0.0
2021-06-30,1050452,4379,BUY,34136.0,34136.0
2025-01-21,1050452,4379,SELL,34136.0,0.0
2021-06-29,1050452,4383,BUY,34136.0,34136.0
2025-03-26,1050452,4383,SELL,34136.0,0.0
2025-01-21,1050464,4368,BUY,24.0,24.0
2021-06-30,1050464,4379,BUY,129596.0,129596.0
2022-07-15,1050464,4379,SELL,129596.0,0.0
2022-09-29,1050464,4379,BUY,10593.0,10593.0
2023-01-04,1050464,4379,SELL,10593.0,0.0
2025-01-20,1050464,4379,BUY,171629.0,171629.0
2021-06-29,1050464,4383,BUY,129596.0,129596.0
2022-07-15,1050464,4383,SELL,129596.0,0.0
2022-09-29,1050464,4383,BUY,10593.0,10593.0
2023-01-04,1050464,4383,SELL,10593.0,0.0
2023-10-04,1050467,4379,BUY,51778.0,51778.0
2025-01-21,1050467,4379,SELL,51778.0,0.0
2023-10-04,1050467,4383,BUY,51778.0,51778.0
2025-03-26,1050467,4383,SELL,51778.0,0.0
2025-01-21,1050468,4368,BUY,16.0,16.0
2025-01-20,1050468,4379,BUY,114419.0,114419.0
2025-01-21,1050470,4368,BUY,5.0,5.0
2025-01-20,1050470,4379,BUY,35756.0,35756.0
2023-02-01,1050477,4379,BUY,208786.0,208786.0
2024-06-03,1050477,4379,SELL,208786.0,0.0
2023-02-01,1050477,4383,BUY,208786.0,208786.0
2024-06-03,1050477,4383,SELL,208786.0,0.0
2024-06-03,1050478,4379,BUY,10560440.0,10560440.0
2024-06-03,1050478,4379,SELL,9698889.0,861551.0
2025-01-21,1050478,4379,SELL,861551.0,0.0
2024-06-03,1050478,4383,BUY,10560440.0,10560440.0
2025-03-26,1050478,4383,SELL,10560440.0,0.0
2021-06-30,1050479,4379,BUY,10118.0,10118.0
2022-09-29,1050479,4379,SELL,10118.0,0.0
2021-06-29,1050479,4383,BUY,10118.0,10118.0
2022-09-29,1050479,4383,SELL,10118.0,0.0
2025-01-21,1050482,4368,BUY,75.0,75.0
2025-01-20,1050482,4379,BUY,536340.0,536340.0
2025-01-21,1050502,4368,BUY,8.0,8.0
2025-05-23,1050502,4368,SELL,8.0,0.0
2025-01-20,1050502,4379,BUY,57210.0,57210.0
2025-05-23,1050502,4379,SELL,56472.0,738.0
2024-06-03,1050503,4379,BUY,33894.0,33894.0
2025-01-21,1050503,4379,SELL,33894.0,0.0
2024-06-03,1050503,4383,BUY,33894.0,33894.0
2025-03-26,1050503,4383,SELL,33894.0,0.0
2025-01-21,1050506,4368,BUY,33.0,33.0
2025-01-21,1050506,4379,BUY,235989.0,235989.0
2021-06-30,1050509,4379,BUY,10649.0,10649.0
2024-06-03,1050509,4379,SELL,10649.0,0.0
2021-06-29,1050509,4383,BUY,10649.0,10649.0
2024-06-03,1050509,4383,SELL,10649.0,0.0
2021-06-30,1050511,4379,BUY,43376.0,43376.0
2025-01-21,1050511,4379,SELL,43376.0,0.0
2021-06-29,1050511,4383,BUY,43376.0,43376.0
2025-03-26,1050511,4383,SELL,43376.0,0.0
2023-03-01,1050513,4379,BUY,2669572.0,2669572.0
2024-06-03,1050513,4379,SELL,2669572.0,0.0
2023-03-01,1050513,4383,BUY,2669572.0,2669572.0
2024-06-03,1050513,4383,SELL,2669572.0,0.0
2025-01-21,1050518,4368,BUY,3.0,3.0
2024-05-02,1050518,4379,BUY,6088.0,6088.0
2025-01-21,1050518,4379,BUY,15334.0,21422.0
2024-02-05,1050518,4383,BUY,6088.0,6088.0
2025-03-26,1050518,4383,SELL,6088.0,0.0
2025-01-21,1050525,4368,BUY,4.0,4.0
2025-01-20,1050525,4379,BUY,28605.0,28605.0
2025-01-21,1050531,4368,BUY,12.0,12.0
2025-01-20,1050531,4379,BUY,85814.0,85814.0
2021-06-30,1050532,4383,BUY,499295.0,499295.0
2025-03-26,1050532,4383,SELL,499295.0,0.0
2025-01-21,1050536,4368,BUY,27.0,27.0
2025-01-21,1050536,4379,BUY,193082.0,193082.0
2021-06-30,1050539,4383,BUY,56713.0,56713.0
2025-03-26,1050539,4383,SELL,56713.0,0.0
2025-05-23,1050545,4368,BUY,323.0,323.0
2025-05-23,1050545,4368,BUY,123.0,446.0
2025-05-23,1050545,4368,BUY,10.0,456.0
2025-05-23,1050545,4368,BUY,90.0,546.0
2025-05-23,1050545,4368,BUY,100.0,646.0
2025-05-23,1050545,4379,BUY,2280057.0,2280057.0
2025-05-23,1050545,4379,BUY,868257.0,3148314.0
2025-05-23,1050545,4379,BUY,70590.0,3218904.0
2025-05-23,1050545,4379,BUY,635310.0,3854214.0
2025-05-23,1050545,4379,BUY,705900.0,4560114.0
2025-01-21,1050550,4368,BUY,305.0,305.0
2025-05-23,1050550,4368,SELL,305.0,0.0
2025-05-23,1050550,4368,SELL,61.0,0.0
2025-05-23,1050550,4368,SELL,244.0,0.0
2025-01-20,1050550,4379,BUY,2181114.0,2181114.0
2025-05-23,1050550,4379,SELL,2152995.0,28119.0
2025-05-23,1050550,4379,SELL,430599.0,0.0
2025-05-23,1050550,4379,SELL,1722396.0,0.0
2021-11-15,1061570,4227,BUY,6505.0,6505.0
2025-03-21,1061570,4227,SELL,6505.0,0.0
2020-03-31,1061571,4227,BUY,971.0,971.0
2021-02-01,1061571,4227,BUY,483.0,1454.0
2022-04-14,1061571,4227,SELL,971.0,483.0
2022-04-14,1061571,4227,SELL,483.0,0.0
2020-03-31,1061574,4227,BUY,265.0,265.0
2025-03-21,1061574,4227,SELL,1325.0,0.0
2025-05-23,1061574,4227,BUY,3229.0,3229.0
2021-04-13,1061574,188643,SELL,265.0,0.0
2021-04-13,1061574,188643,BUY,1325.0,1325.0
2021-11-15,1061577,4227,BUY,2868.0,2868.0
2025-03-21,1061577,4227,SELL,2868.0,0.0
2020-03-31,1061582,4227,BUY,377.0,377.0
2020-10-30,1061582,4227,SELL,377.0,0.0
2024-07-15,1061582,4227,BUY,20129.0,20129.0
2025-03-21,1061582,4227,SELL,20129.0,0.0
2020-11-30,1061587,4227,BUY,23094.0,23094.0
2021-08-13,1061587,4227,SELL,23094.0,0.0
2020-03-31,1061591,4227,BUY,872.0,872.0
2020-08-31,1061591,4227,SELL,872.0,0.0
2021-08-13,1061591,4227,BUY,2175.0,2175.0
2022-04-14,1061591,4227,SELL,2175.0,0.0
2024-06-03,1061593,4227,BUY,124957.0,124957.0
2025-03-21,1061593,4227,SELL,124957.0,0.0
2020-08-31,1061600,4227,BUY,4550.0,4550.0
2021-09-30,1061600,4227,SELL,4550.0,0.0
2021-09-01,1061601,4227,BUY,2562.0,2562.0
2022-08-16,1061601,4227,SELL,2562.0,0.0
2021-12-15,1061604,4227,BUY,3764.0,3764.0
2025-03-21,1061604,4227,SELL,3764.0,0.0
2021-07-16,1061606,4227,BUY,9379.0,9379.0
2021-12-15,1061606,4227,SELL,9379.0,0.0
2020-03-31,1061607,4227,BUY,17388.0,17388.0
2021-02-01,1061607,4227,SELL,17388.0,0.0
2020-07-31,1061608,4227,BUY,18436.0,18436.0
2021-02-01,1061608,4227,SELL,18436.0,0.0
2022-07-15,1061608,4227,BUY,2162.0,2162.0
2025-03-21,1061608,4227,BUY,2685.0,4847.0
2025-05-12,1061608,4227,SELL,12.0,4835.0
2025-05-23,1061608,4227,SELL,4843.0,0.0
2025-03-21,1061608,4377,BUY,12.0,12.0
2025-05-07,1061608,4377,SELL,12.0,0.0
2020-08-31,1061619,4227,BUY,17231.0,17231.0
2021-09-16,1061619,4227,SELL,17231.0,0.0
2025-05-12,1061621,4227,BUY,40.0,40.0
2025-05-23,1061621,4227,BUY,16144.0,16184.0
2025-05-07,1061621,4377,BUY,40.0,40.0
2020-03-31,1061622,4227,BUY,12200.0,12200.0
2020-05-29,1061622,4227,SELL,12200.0,0.0
2021-07-16,1061629,4227,BUY,37410.0,37410.0
2025-03-21,1061629,4227,SELL,37410.0,0.0
2021-07-16,1061631,4227,BUY,4526.0,4526.0
2021-12-01,1061631,4227,SELL,4526.0,0.0
2023-01-04,1061631,4227,BUY,3267.0,3267.0
2023-04-01,1061631,4227,SELL,3267.0,0.0
2023-09-19,1061631,4227,BUY,5022.0,5022.0
2023-12-15,1061631,4227,SELL,5022.0,0.0
2024-04-14,1061631,4227,BUY,20900.0,20900.0
2025-03-21,1061631,4227,SELL,20900.0,0.0
2022-04-14,1061638,4227,BUY,91481.0,91481.0
2025-03-21,1061638,4227,SELL,91481.0,0.0
2020-05-29,1061639,4227,BUY,7557.0,7557.0
2020-07-31,1061639,4227,SELL,7557.0,0.0
2021-06-30,1061662,4227,BUY,22296.0,22296.0
2021-11-15,1061662,4227,SELL,22296.0,0.0
2025-03-21,1061663,4227,BUY,27872.0,27872.0
2025-03-24,1061663,4377,BUY,69.0,69.0
2023-12-02,1061684,4227,BUY,15947.0,15947.0
2025-03-21,1061684,4227,SELL,15947.0,0.0
2021-12-01,1061698,4227,BUY,61730.0,61730.0
2022-09-29,1061698,4227,SELL,61730.0,0.0
2025-03-21,1061699,4227,BUY,14138.0,14138.0
2025-05-12,1061699,4227,SELL,35.0,14103.0
2025-05-23,1061699,4227,SELL,14126.0,0.0
2025-03-21,1061699,4377,BUY,35.0,35.0
2025-05-07,1061699,4377,SELL,35.0,0.0
2020-12-30,1061708,4227,BUY,5219.0,5219.0
2022-08-16,1061708,4227,SELL,5219.0,0.0
2022-04-29,1061717,4227,BUY,40960.0,40960.0
2025-03-21,1061717,4227,SELL,40960.0,0.0
2021-02-15,1061722,4227,BUY,1039.0,1039.0
2022-07-15,1061722,4227,SELL,1039.0,0.0
2021-02-15,1061723,4227,BUY,1424.0,1424.0
2024-04-14,1061723,4227,SELL,1424.0,0.0
2022-04-14,1061740,4227,BUY,1092.0,1092.0
2025-03-21,1061740,4227,SELL,1092.0,0.0
2021-04-30,1061761,4227,BUY,13831.0,13831.0
2021-06-30,1061761,4227,SELL,13831.0,0.0
2021-11-15,1061761,4227,BUY,6126.0,6126.0
2022-02-14,1061761,4227,SELL,6126.0,0.0
2020-08-31,1061966,4227,BUY,27724.0,27724.0
2020-12-30,1061966,4227,SELL,27724.0,0.0
2024-05-01,1061973,4227,BUY,4435.0,4435.0
2025-03-21,1061973,4227,SELL,4435.0,0.0
2024-05-01,1061975,4227,BUY,6407.0,6407.0
2025-03-21,1061975,4227,SELL,6407.0,0.0
2021-02-01,1061993,4227,BUY,20353.0,20353.0
2021-04-01,1061993,4227,SELL,20353.0,0.0
2022-04-14,1061993,4227,BUY,7509.0,7509.0
2025-03-21,1061993,4227,SELL,7509.0,0.0
2025-05-12,1061993,4227,BUY,4.0,4.0
2025-05-23,1061993,4227,BUY,1614.0,1618.0
2025-05-07,1061993,4377,BUY,4.0,4.0
2021-04-01,1061994,4227,BUY,13617.0,13617.0
2021-04-30,1061994,4227,SELL,13617.0,0.0
2024-06-03,1062024,4379,BUY,57558.0,57558.0
2025-01-21,1062024,4379,SELL,57558.0,0.0
2021-06-30,1062044,4383,BUY,155799.0,155799.0
2025-03-26,1062044,4383,SELL,155799.0,0.0
2022-07-15,1062065,4379,BUY,1262756.0,1262756.0
2024-06-03,1062065,4379,SELL,1262756.0,0.0
2022-07-15,1062065,4383,BUY,1262756.0,1262756.0
2024-06-03,1062065,4383,SELL,1262756.0,0.0
2021-06-30,1062113,4379,BUY,135700.0,135700.0
2024-06-03,1062113,4379,SELL,135700.0,0.0
2021-06-30,1062113,4383,BUY,135700.0,135700.0
2024-06-03,1062113,4383,SELL,135700.0,0.0
2022-10-18,1062383,4383,BUY,81026.0,81026.0
2025-03-26,1062383,4383,SELL,81026.0,0.0
2021-06-30,1062388,4383,BUY,237928.0,237928.0
2024-06-03,1062388,4383,SELL,237928.0,0.0
2021-06-30,1062391,4383,BUY,111206.0,111206.0
2022-10-18,1062391,4383,SELL,111206.0,0.0
2021-06-30,1062410,4383,BUY,58220.0,58220.0
2025-03-26,1062410,4383,SELL,58220.0,0.0
2021-06-30,1062450,4383,BUY,123921.0,123921.0
2025-03-26,1062450,4383,SELL,123921.0,0.0
2023-05-02,1062462,4379,BUY,1532216.0,1532216.0
2024-02-01,1062462,4379,SELL,1532216.0,0.0
2023-05-02,1062462,4383,BUY,1532216.0,1532216.0
2024-02-01,1062462,4383,SELL,1532216.0,0.0
2021-06-30,1062463,4379,BUY,119963.0,119963.0
2023-10-04,1062463,4379,SELL,119963.0,0.0
2021-06-30,1062463,4383,BUY,119963.0,119963.0
2023-10-04,1062463,4383,SELL,119963.0,0.0
2022-07-15,1062464,4379,BUY,871778.0,871778.0
2025-01-21,1062464,4379,SELL,871778.0,0.0
2022-07-15,1062464,4383,BUY,871778.0,871778.0
2025-03-26,1062464,4383,SELL,871778.0,0.0
2021-06-30,1062469,4383,BUY,150451.0,150451.0
2024-06-03,1062469,4383,SELL,150451.0,0.0
2021-06-30,1062500,4379,BUY,162222.0,162222.0
2022-12-02,1062500,4379,SELL,162222.0,0.0
2021-06-30,1062500,4383,BUY,162222.0,162222.0
2022-12-02,1062500,4383,SELL,162222.0,0.0
2021-06-30,1062503,4379,BUY,35006.0,35006.0
2024-06-03,1062503,4379,SELL,35006.0,0.0
2021-06-30,1062503,4383,BUY,35006.0,35006.0
2024-06-03,1062503,4383,SELL,35006.0,0.0
2023-01-04,1062506,4379,BUY,290604.0,290604.0
2025-01-21,1062506,4379,SELL,290604.0,0.0
2023-01-04,1062506,4383,BUY,290604.0,290604.0
2025-03-26,1062506,4383,SELL,290604.0,0.0
2024-05-02,1062525,4383,BUY,166144.0,166144.0
2025-03-26,1062525,4383,SELL,166144.0,0.0
2024-06-03,1062535,4383,BUY,15508.0,15508.0
2025-03-26,1062535,4383,SELL,15508.0,0.0
2021-06-30,1062537,4379,BUY,483220.0,483220.0
2025-01-21,1062537,4379,SELL,483220.0,0.0
2021-06-30,1062537,4383,BUY,483220.0,483220.0
2025-03-26,1062537,4383,SELL,483220.0,0.0
2021-06-30,1062571,4383,BUY,674291.0,674291.0
2025-03-26,1062571,4383,SELL,674291.0,0.0
2021-07-27,1100184,4378,BUY,342664.0,342664.0
2021-12-31,1100184,4378,BUY,63294.0,405958.0
2023-03-31,1100184,4378,SELL,405958.0,0.0
2023-04-01,1100184,4378,BUY,995212.0,995212.0
2025-01-20,1100184,4378,SELL,995212.0,0.0
2023-04-01,1100184,4381,BUY,405958.0,405958.0
2025-01-20,1100184,4381,SELL,405958.0,0.0
2023-04-01,1100184,4385,BUY,405958.0,405958.0
2025-01-20,1100184,4385,SELL,405958.0,0.0
2025-05-23,1100723,4227,BUY,404.0,404.0
2025-01-20,1101443,4375,BUY,400.0,400.0
2025-01-20,1101443,4378,BUY,640556.0,640556.0
2025-01-20,1101443,4381,BUY,265352.0,265352.0
2025-01-20,1101443,4385,BUY,265352.0,265352.0
2025-01-20,1101489,4375,BUY,200.0,200.0
2025-01-20,1101489,4378,BUY,320278.0,320278.0
2025-01-20,1101489,4381,BUY,132676.0,132676.0
2025-01-20,1101489,4385,BUY,132676.0,132676.0
2025-02-20,1101496,4375,BUY,200.0,200.0
2025-01-20,1101496,4378,BUY,320278.0,320278.0
2025-01-20,1101496,4381,BUY,132676.0,132676.0
2025-01-20,1101496,4385,BUY,132676.0,132676.0
